USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
LA|22027|0500000US22027|00558505|Claiborne Parish|1954908511|32473221|754.794|12.538|32.82716|-92.989728
LA|22029|0500000US22029|00558515|Concordia Parish|1801869537|133813652|695.706|51.666|31.469805|-91.626315
LA|22031|0500000US22031|00558521|De Soto Parish|2269996019|46985830|876.45|18.141|32.059262|-93.740871
LA|22033|0500000US22033|00558530|East Baton Rouge Parish|1179721416|38467140|455.493|14.852|30.54397|-91.093149
LA|22035|0500000US22035|00558534|East Carroll Parish|1090984474|55519700|421.231|21.436|32.73017|-91.234141
LA|22037|0500000US22037|00558542|East Feliciana Parish|1174022925|6150607|453.293|2.375|30.841704|-91.043738
LA|22039|0500000US22039|00558551|Evangeline Parish|1715688318|44661245|662.431|17.244|30.720693|-92.404086
LA|22041|0500000US22041|00558557|Franklin Parish|1616925541|28050172|624.298|10.83|32.139076|-91.672371
LA|22043|0500000US22043|00558567|Grant Parish|1667305563|54548378|643.75|21.061|31.597787|-92.561716
LA|22045|0500000US22045|00558576|Iberia Parish|1488569320|1205961255|574.74|465.624|29.606013|-91.842706
LA|22047|0500000US22047|00558582|Iberville Parish|1598734777|92400692|617.275|35.676|30.270658|-91.36587
LA|22049|0500000US22049|00558592|Jackson Parish|1475545273|27783608|569.711|10.727|32.30429|-92.5617
LA|22051|0500000US22051|00558027|Jefferson Parish|779233515|883631137|300.864|341.172|29.548672|-90.061744
LA|22053|0500000US22053|00558039|Jefferson Davis Parish|1687430131|18666916|651.52|7.207|30.269529|-92.816221
LA|22055|0500000US22055|00558059|Lafayette Parish|696273666|1133088|268.833|0.437|30.206507|-92.06417
LA|22057|0500000US22057|00558065|Lafourche Parish|2770498903|1032715962|1069.696|398.734|29.491992|-90.394849
LA|22059|0500000US22059|00558049|LaSalle Parish|1618363230|97655625|624.854|37.705|31.680083|-92.161596
LA|22061|0500000US22061|00558077|Lincoln Parish|1221532399|1897706|471.636|0.733|32.608458|-92.663734
LA|22063|0500000US22063|00558083|Livingston Parish|1678675951|112152141|648.14|43.302|30.440419|-90.727474
LA|22065|0500000US22065|00558088|Madison Parish|1615854960|68460371|623.885|26.433|32.351304|-91.240862
LA|22067|0500000US22067|00558097|Morehouse Parish|2058910710|28888041|794.95|11.154|32.820008|-91.800399
LA|22069|0500000US22069|00558108|Natchitoches Parish|3245276801|120549020|1253.008|46.544|31.732509|-93.082546
LA|22071|0500000US22071|00558113|Orleans Parish|439205405|466899054|169.578|180.271|30.052877|-89.934502
LA|22073|0500000US22073|00558114|Ouachita Parish|1580268259|55857423|610.145|21.567|32.481254|-92.151748
LA|22075|0500000US22075|00558125|Plaquemines Parish|2021731553|4627380127|780.595|1786.642|29.282447|-89.576068
LA|22077|0500000US22077|00559449|Pointe Coupee Parish|1438726045|90290882|555.495|34.862|30.708319|-91.604621
LA|22079|0500000US22079|00559460|Rapides Parish|3429351465|96970264|1324.08|37.44|31.193204|-92.535953
LA|22081|0500000US22081|00559472|Red River Parish|1007453090|34259703|388.98|13.228|32.101213|-93.34905
LA|22083|0500000US22083|00559481|Richland Parish|1439031392|22771219|555.613|8.792|32.413158|-91.748353
LA|22085|0500000US22085|00559489|Sabine Parish|2244564109|375297080|866.631|144.903|31.560402|-93.559579
LA|22087|0500000US22087|01629542|St. Bernard Parish|977793071|4604160982|377.528|1777.677|29.91811|-89.263494
LA|22089|0500000US22089|01629449|St. Charles Parish|719347880|308635084|277.742|119.165|29.905722|-90.357855
LA|22091|0500000US22091|01629457|St. Helena Parish|1058078904|2796358|408.527|1.08|30.822539|-90.708307
LA|22093|0500000US22093|01629464|St. James Parish|616057917|38773985|237.861|14.971|30.024777|-90.793956
LA|22095|0500000US22095|01629472|St. John the Baptist Parish|555484723|506440117|214.474|195.538|30.144068|-90.49096
LA|22097|0500000US22097|01629479|St. Landry Parish|2391536702|40700813|923.378|15.715|30.583441|-91.989274
LA|22099|0500000US22099|01629486|St. Martin Parish|1910243674|205089886|737.549|79.186|30.121433|-91.611481
LA|22101|0500000US22101|01629492|St. Mary Parish|1446581792|1453489227|558.528|561.195|29.629349|-91.463804
LA|22103|0500000US22103|01629503|St. Tammany Parish|2189410621|648236328|845.336|250.285|30.410022|-89.951962
LA|22105|0500000US22105|00559500|Tangipahoa Parish|2049146782|136668419|791.18|52.768|30.621348|-90.40649
LA|22107|0500000US22107|00559509|Tensas Parish|1562545680|99432220|603.302|38.391|32.001489|-91.342576
LA|22109|0500000US22109|00559517|Terrebonne Parish|3185388002|2207596935|1229.885|852.358|29.33413|-90.843674
LA|22111|0500000US22111|00559528|Union Parish|2271194904|73614580|876.913|28.423|32.829349|-92.37565
LA|22113|0500000US22113|00559538|Vermilion Parish|3035623034|932156058|1172.061|359.907|29.806638|-92.321394
LA|22115|0500000US22115|00559548|Vernon Parish|3436209056|35117467|1326.728|13.559|31.102841|-93.18833
LA|22117|0500000US22117|00559557|Washington Parish|1734352075|16140409|669.637|6.232|30.852144|-90.046253
LA|22119|0500000US22119|00559567|Webster Parish|1536688183|55947133|593.319|21.601|32.732152|-93.339825
LA|22121|0500000US22121|00559570|West Baton Rouge Parish|498174685|29604696|192.346|11.43|30.465255|-91.310224
LA|22123|0500000US22123|00559578|West Carroll Parish|931582167|2386489|359.686|0.921|32.79248|-91.451998
LA|22125|0500000US22125|00559584|West Feliciana Parish|1044331354|59004825|403.219|22.782|30.873364|-91.421776
LA|22127|0500000US22127|00559594|Winn Parish|2460497671|17449605|950.004|6.737|31.941187|-92.641269
ME|23001|0500000US23001|00581286|Androscoggin County|1212001620|75535489|467.956|29.164|44.167681|-70.207435
ME|23003|0500000US23003|00581287|Aroostook County|17278380119|404860901|6671.22|156.318|46.709193|-68.612409
ME|23005|0500000US23005|00581288|Cumberland County|2165829168|987382741|836.231|381.231|43.808348|-70.330375
ME|23007|0500000US23007|00581289|Franklin County|4395228208|121283102|1697.007|46.828|44.976724|-70.414935
ME|23009|0500000US23009|00581290|Hancock County|4110787360|1962551727|1587.184|757.745|44.563458|-68.377083
ME|23011|0500000US23011|00581291|Kennebec County|2246831958|216698663|867.507|83.668|44.417012|-69.765764
ME|23013|0500000US23013|00581292|Knox County|945092550|1987486434|364.902|767.373|44.042045|-69.038514
ME|23015|0500000US23015|00581293|Lincoln County|1180688978|631299418|455.867|243.746|43.994781|-69.513624
ME|23017|0500000US23017|00581294|Oxford County|5379296130|255883189|2076.958|98.797|44.494605|-70.733934
ME|23019|0500000US23019|00581295|Penobscot County|8798303530|414379042|3397.044|159.993|45.410987|-68.667635
ME|23021|0500000US23021|00581296|Piscataquis County|10258545844|1080517305|3960.847|417.19|45.915639|-69.102231
ME|23023|0500000US23023|00581297|Sagadahoc County|657801813|300571237|253.979|116.051|43.916918|-69.844522
ME|23025|0500000US23025|00581298|Somerset County|10163862529|437891936|3924.289|169.071|45.503646|-69.95611
ME|23027|0500000US23027|00581299|Waldo County|1891279814|347573342|730.227|134.199|44.475023|-69.117429
ME|23029|0500000US23029|00581300|Washington County|6637430048|1799648485|2562.726|694.848|44.967009|-67.609354
ME|23031|0500000US23031|00581301|York County|2567179253|721359674|991.193|278.519|43.428852|-70.673778
MD|24001|0500000US24001|01713506|Allegany County|1093489844|14710959|422.199|5.68|39.612313|-78.703104
MD|24003|0500000US24003|01710958|Anne Arundel County|1074347703|448050687|414.808|172.993|38.991657|-76.560916
MD|24005|0500000US24005|01695314|Baltimore County|1549741602|215956817|598.359|83.381|39.443167|-76.616569
MD|24009|0500000US24009|01676636|Calvert County|552158500|341580755|213.19|131.885|38.518822|-76.525248
MD|24011|0500000US24011|00595737|Caroline County|827350278|16777055|319.442|6.478|38.871531|-75.831662
MD|24013|0500000US24013|01696228|Carroll County|1159317318|13111616|447.615|5.062|39.563568|-77.015064
MD|24015|0500000US24015|00596115|Cecil County|896912522|185281257|346.3|71.537|39.562331|-75.941631
MD|24017|0500000US24017|01676992|Charles County|1185745257|479451414|457.819|185.117|38.478403|-77.011123
MD|24019|0500000US24019|00596495|Dorchester County|1400573743|1145353068|540.765|442.223|38.429201|-76.04743
MD|24021|0500000US24021|01711211|Frederick County|1711096000|17539712|660.658|6.772|39.470128|-77.397591
MD|24023|0500000US24023|01711058|Garrett County|1681102441|22498418|649.077|8.687|39.547299|-79.274619
MD|24025|0500000US24025|01698178|Harford County|1132156989|231880722|437.128|89.53|39.537429|-76.299789
MD|24027|0500000US24027|01709077|Howard County|649957174|6336171|250.95|2.446|39.252264|-76.924406
MD|24029|0500000US24029|00593907|Kent County|717264485|353554237|276.937|136.508|39.241279|-76.125986
MD|24031|0500000US24031|01712500|Montgomery County|1277205692|35632833|493.132|13.758|39.137381|-77.203063
MD|24033|0500000US24033|01714670|Prince George's County|1249956727|42052004|482.611|16.236|38.829278|-76.848188
MD|24035|0500000US24035|00596089|Queen Anne's County|962618581|360075327|371.669|139.026|39.047013|-76.085841
MD|24037|0500000US24037|01697853|St. Mary's County|928740403|1050662104|358.589|405.663|38.223077|-76.534487
MD|24039|0500000US24039|00596907|Somerset County|828145286|752652865|319.749|290.601|38.07445|-75.853323
MD|24041|0500000US24041|00592947|Talbot County|695556060|539369003|268.556|208.252|38.747066|-76.177374
MD|24043|0500000US24043|01714220|Washington County|1185668180|24811078|457.789|9.58|39.603621|-77.814671
MD|24045|0500000US24045|01668606|Wicomico County|969751216|66780618|374.423|25.784|38.366702|-75.632321
MD|24047|0500000US24047|01668802|Worcester County|1212887607|586799920|468.299|226.565|38.222133|-75.309931
MD|24510|0500000US24510|01702381|Baltimore city|209649337|28758745|80.946|11.104|39.300061|-76.610518
MA|25001|0500000US25001|00606927|Barnstable County|1020933632|2360402331|394.185|911.356|41.706123|-70.164823
MA|25003|0500000US25003|00606928|Berkshire County|2400592126|50709123|926.874|19.579|42.371493|-73.217928
MA|25005|0500000US25005|00606929|Bristol County|1432568156|357437743|553.118|138.007|41.74883|-71.088819
MA|25007|0500000US25007|00606930|Dukes County|267293159|1004291291|103.202|387.759|41.38097|-70.701499
MA|25009|0500000US25009|00606931|Essex County|1275605848|870172222|492.514|335.975|42.642708|-70.864909
MA|25011|0500000US25011|00606932|Franklin County|1810943446|65594676|699.209|25.326|42.584504|-72.591792
MA|25013|0500000US25013|00606933|Hampden County|1598038032|44414591|617.006|17.149|42.136196|-72.635645
MA|25015|0500000US25015|00606934|Hampshire County|1365533871|46625896|527.236|18.002|42.33946|-72.663692
MA|25017|0500000US25017|00606935|Middlesex County|2118363230|75219794|817.905|29.043|42.481721|-71.394916
MA|25019|0500000US25019|00606936|Nantucket County|119637312|666826412|46.192|257.463|41.293102|-70.1015
MA|25021|0500000US25021|00606937|Norfolk County|1025913117|124943462|396.107|48.241|42.171741|-71.181111
MA|25023|0500000US25023|00606938|Plymouth County|1705563481|1126064105|658.522|434.776|41.987196|-70.741942
MA|25025|0500000US25025|00606939|Suffolk County|150886864|160489722|58.258|61.965|42.332735|-71.013513
MA|25027|0500000US25027|00606940|Worcester County|3912622788|177364099|1510.672|68.481|42.311693|-71.940282
MI|26001|0500000US26001|01622943|Alcona County|1747349219|2890404965|674.655|1115.992|44.657509|-83.29458
MI|26003|0500000US26003|01622944|Alger County|2369943218|10703501926|915.04|4132.645|46.521736|-86.657119
MI|26005|0500000US26005|01622945|Allegan County|2137854636|2610343994|825.43|1007.859|42.421236|-86.261404
MI|26007|0500000US26007|01622946|Alpena County|1481211821|2908626556|571.899|1123.027|44.894948|-83.426591
MI|26009|0500000US26009|01622947|Antrim County|1232034498|326504962|475.691|126.064|45.004713|-85.163668
MI|26011|0500000US26011|01622948|Arenac County|940627671|822313347|363.178|317.497|44.036833|-83.740675
MI|26013|0500000US26013|01622949|Baraga County|2326915107|441618743|898.427|170.51|46.695859|-88.36182
MI|26015|0500000US26015|01622950|Barry County|1432533273|61999471|553.104|23.938|42.582811|-85.31455
MI|26017|0500000US26017|01622951|Bay County|1145835284|487713052|442.409|188.307|43.699711|-83.978701
MI|26019|0500000US26019|01622952|Benzie County|828011945|1398248175|319.697|539.867|44.636844|-86.231999
MI|26021|0500000US26021|01622953|Berrien County|1470711027|2625282560|567.845|1013.627|41.791382|-86.742543
MI|26023|0500000US26023|01622954|Branch County|1311598421|34427276|506.411|13.292|41.918455|-85.066885
MI|26025|0500000US26025|01622955|Calhoun County|1829201520|31257734|706.259|12.069|42.24299|-85.012385
MI|26027|0500000US26027|01622956|Cass County|1269428351|47086608|490.129|18.18|41.917283|-86.000208
MI|26029|0500000US26029|01622957|Charlevoix County|1078288784|2522931117|416.33|974.109|45.618554|-85.543684
MI|26031|0500000US26031|01622958|Cheboygan County|1852576253|440595144|715.284|170.115|45.476038|-84.495228
MI|26033|0500000US26033|01622959|Chippewa County|4036535184|2952484204|1558.515|1139.961|46.321819|-84.52063
MI|26035|0500000US26035|01622960|Clare County|1461704500|28496220|564.367|11.002|43.991137|-84.838325
MI|26037|0500000US26037|01622961|Clinton County|1469427631|18687992|567.349|7.215|42.950455|-84.591695
MI|26039|0500000US26039|01622962|Crawford County|1441115004|17880691|556.418|6.904|44.678167|-84.611484
MI|26041|0500000US26041|01622963|Delta County|3033120249|2124407020|1171.094|820.238|45.805229|-86.901938
MI|26043|0500000US26043|01622964|Dickinson County|1970851971|40499092|760.95|15.637|46.012833|-87.866139
MI|26045|0500000US26045|01622965|Eaton County|1489785872|10939438|575.21|4.224|42.58953|-84.84645
MI|26047|0500000US26047|01622966|Emmet County|1210937837|1073422145|467.546|414.451|45.590094|-84.986822
MI|26049|0500000US26049|01622967|Genesee County|1649682267|32740390|636.946|12.641|43.021077|-83.706372
MI|26051|0500000US26051|01622968|Gladwin County|1299622797|36674668|501.787|14.16|43.98975|-84.389816
MI|26053|0500000US26053|01622969|Gogebic County|2854517933|970153355|1102.136|374.578|46.488054|-89.788314
MI|26055|0500000US26055|01622970|Grand Traverse County|1202625086|354771225|464.336|136.978|44.718688|-85.553848
MI|26057|0500000US26057|01622971|Gratiot County|1472101760|8366305|568.382|3.23|43.292326|-84.60469
MI|26059|0500000US26059|01622972|Hillsdale County|1549244320|22901955|598.167|8.842|41.927461|-84.637479
MI|26061|0500000US26061|01622973|Houghton County|2613565238|1275347906|1009.103|492.415|46.998427|-88.651903
MI|26063|0500000US26063|01622974|Huron County|2165015621|3369278591|835.917|1300.886|43.907616|-82.857045
MI|26065|0500000US26065|01622975|Ingham County|1440243331|11999085|556.081|4.633|42.603534|-84.373811
MI|26067|0500000US26067|01622976|Ionia County|1479710879|22590319|571.32|8.722|42.94465|-85.073766
MI|26069|0500000US26069|01622977|Iosco County|1423138607|3472103966|549.477|1340.587|44.386912|-83.380142
MI|26071|0500000US26071|01622978|Iron County|3020226157|116769814|1166.116|45.085|46.178069|-88.551794
MI|26073|0500000US26073|01622979|Isabella County|1483287225|12943517|572.7|4.998|43.645233|-84.839424
MI|26075|0500000US26075|01622980|Jackson County|1817926228|55912049|701.905|21.588|42.248474|-84.420868
MI|26077|0500000US26077|01622981|Kalamazoo County|1455466288|47506808|561.959|18.342|42.246145|-85.533415
MI|26079|0500000US26079|01622982|Kalkaska County|1449729101|28020188|559.744|10.819|44.677483|-85.088992
MI|26081|0500000US26081|01622983|Kent County|2200312482|58007406|849.545|22.397|43.032497|-85.547446
MI|26083|0500000US26083|01622984|Keweenaw County|1398883413|14053673405|540.112|5426.154|47.367297|-88.351332
MI|26085|0500000US26085|01622985|Lake County|1470063805|17480500|567.595|6.749|43.995187|-85.8114
MI|26087|0500000US26087|01622986|Lapeer County|1676952446|39806092|647.475|15.369|43.088633|-83.224325
MI|26089|0500000US26089|01622987|Leelanau County|899244071|5659103190|347.2|2184.992|45.146182|-86.051574
MI|26091|0500000US26091|01622988|Lenawee County|1941592913|30430811|749.653|11.749|41.896031|-84.074361
MI|26093|0500000US26093|01622989|Livingston County|1464094034|52100273|565.29|20.116|42.602532|-83.911718
MI|26095|0500000US26095|01622990|Luce County|2328593542|2624711542|899.075|1013.407|46.510988|-85.517552
MI|26097|0500000US26097|01622991|Mackinac County|2646654806|2793754473|1021.879|1078.675|46.167704|-85.30374
MI|26099|0500000US26099|01622992|Macomb County|1241524021|237154387|479.355|91.566|42.671553|-82.911456
MI|26101|0500000US26101|01622993|Manistee County|1404616375|1912438857|542.325|738.397|44.244889|-86.327697
MI|26103|0500000US26103|01622994|Marquette County|4685471854|4185286890|1809.071|1615.948|46.632218|-87.562682
MI|26105|0500000US26105|01622995|Mason County|1281963197|1935616629|494.969|747.346|43.957196|-86.442937
MI|26107|0500000US26107|01622996|Mecosta County|1437849484|41659793|555.157|16.085|43.635295|-85.332751
MI|26109|0500000US26109|01622997|Menominee County|2704053647|761798346|1044.041|294.132|45.536364|-87.501231
MI|26111|0500000US26111|01622998|Midland County|1342738437|24953307|518.434|9.635|43.648203|-84.379414
MI|26113|0500000US26113|01622999|Missaukee County|1462810793|23571637|564.794|9.101|44.325424|-85.085471
MI|26115|0500000US26115|01623000|Monroe County|1422829738|338191959|549.358|130.577|41.916097|-83.487106
